# Time,Step,PotEng
2.396000000000000000e+05,2.396000000000000000e+06,-9.340337299999999232e+03
2.398000000000000000e+05,2.398000000000000000e+06,-9.335751599999999598e+03
2.400000000000000000e+05,2.400000000000000000e+06,-9.344981499999999869e+03
2.402000000000000000e+05,2.402000000000000000e+06,-9.341788099999999758e+03
2.404000000000000000e+05,2.404000000000000000e+06,-9.335936200000000099e+03
2.406000000000000000e+05,2.406000000000000000e+06,-9.335611100000000079e+03
2.408000000000000000e+05,2.408000000000000000e+06,-9.352162500000000364e+03
2.410000000000000000e+05,2.410000000000000000e+06,-9.343941600000000108e+03
2.412000000000000000e+05,2.412000000000000000e+06,-9.342707399999999325e+03
2.414000000000000000e+05,2.414000000000000000e+06,-9.338464200000000346e+03
2.416000000000000000e+05,2.416000000000000000e+06,-9.348591500000000451e+03
2.418000000000000000e+05,2.418000000000000000e+06,-9.343892400000000634e+03
2.420000000000000000e+05,2.420000000000000000e+06,-9.349726599999999962e+03
2.422000000000000000e+05,2.422000000000000000e+06,-9.338299100000000180e+03
2.424000000000000000e+05,2.424000000000000000e+06,-9.344229900000000271e+03
2.426000000000000000e+05,2.426000000000000000e+06,-9.352478300000000672e+03
2.428000000000000000e+05,2.428000000000000000e+06,-9.345329499999999825e+03
2.430000000000000000e+05,2.430000000000000000e+06,-9.340175199999999677e+03
2.432000000000000000e+05,2.432000000000000000e+06,-9.349706399999999121e+03
2.434000000000000000e+05,2.434000000000000000e+06,-9.349881299999999101e+03
2.436000000000000000e+05,2.436000000000000000e+06,-9.341068999999999505e+03
2.438000000000000000e+05,2.438000000000000000e+06,-9.343712799999999334e+03
2.440000000000000000e+05,2.440000000000000000e+06,-9.343036700000000565e+03
2.442000000000000000e+05,2.442000000000000000e+06,-9.329072099999999409e+03
2.444000000000000000e+05,2.444000000000000000e+06,-9.346601199999999153e+03
2.446000000000000000e+05,2.446000000000000000e+06,-9.341026700000000346e+03
2.448000000000000000e+05,2.448000000000000000e+06,-9.339822899999999208e+03
2.450000000000000000e+05,2.450000000000000000e+06,-9.338010599999999613e+03
2.452000000000000000e+05,2.452000000000000000e+06,-9.350684900000000198e+03
2.454000000000000000e+05,2.454000000000000000e+06,-9.337585600000000341e+03
2.456000000000000000e+05,2.456000000000000000e+06,-9.348634500000000116e+03
2.458000000000000000e+05,2.458000000000000000e+06,-9.341805099999999584e+03
2.460000000000000000e+05,2.460000000000000000e+06,-9.339407199999999648e+03
2.462000000000000000e+05,2.462000000000000000e+06,-9.340809499999999389e+03
2.464000000000000000e+05,2.464000000000000000e+06,-9.339598200000000361e+03
2.466000000000000000e+05,2.466000000000000000e+06,-9.334166900000000169e+03
2.468000000000000000e+05,2.468000000000000000e+06,-9.343516700000000128e+03
2.470000000000000000e+05,2.470000000000000000e+06,-9.350149600000000646e+03
2.472000000000000000e+05,2.472000000000000000e+06,-9.342008599999999205e+03
2.474000000000000000e+05,2.474000000000000000e+06,-9.336694999999999709e+03
2.476000000000000000e+05,2.476000000000000000e+06,-9.359005199999999604e+03
2.478000000000000000e+05,2.478000000000000000e+06,-9.347860399999999572e+03
2.480000000000000000e+05,2.480000000000000000e+06,-9.344238100000000486e+03
2.482000000000000000e+05,2.482000000000000000e+06,-9.347760500000000320e+03
2.484000000000000000e+05,2.484000000000000000e+06,-9.353466599999999744e+03
2.486000000000000000e+05,2.486000000000000000e+06,-9.337284799999999450e+03
2.488000000000000000e+05,2.488000000000000000e+06,-9.350586100000000442e+03
2.490000000000000000e+05,2.490000000000000000e+06,-9.351968899999999849e+03
2.492000000000000000e+05,2.492000000000000000e+06,-9.338943999999999505e+03
2.494000000000000000e+05,2.494000000000000000e+06,-9.341630300000000716e+03
2.496000000000000000e+05,2.496000000000000000e+06,-9.347291199999999662e+03
2.498000000000000000e+05,2.498000000000000000e+06,-9.346458199999999124e+03
2.500000000000000000e+05,2.500000000000000000e+06,-9.326527799999999843e+03
2.502000000000000000e+05,2.502000000000000000e+06,-9.354331200000000536e+03
2.504000000000000000e+05,2.504000000000000000e+06,-9.355706500000000233e+03
2.506000000000000000e+05,2.506000000000000000e+06,-9.334366099999999278e+03
2.508000000000000000e+05,2.508000000000000000e+06,-9.330300499999999374e+03
2.510000000000000000e+05,2.510000000000000000e+06,-9.346077300000000832e+03
2.512000000000000000e+05,2.512000000000000000e+06,-9.335505199999999604e+03
2.514000000000000000e+05,2.514000000000000000e+06,-9.344345300000000861e+03
2.516000000000000000e+05,2.516000000000000000e+06,-9.341143299999999726e+03
2.518000000000000000e+05,2.518000000000000000e+06,-9.337406699999999546e+03
2.520000000000000000e+05,2.520000000000000000e+06,-9.335956000000000131e+03
2.522000000000000000e+05,2.522000000000000000e+06,-9.349799899999999980e+03
2.524000000000000000e+05,2.524000000000000000e+06,-9.338898600000000442e+03
2.526000000000000000e+05,2.526000000000000000e+06,-9.338505199999999604e+03
2.528000000000000000e+05,2.528000000000000000e+06,-9.342011300000000119e+03
2.530000000000000000e+05,2.530000000000000000e+06,-9.337177100000000792e+03
2.532000000000000000e+05,2.532000000000000000e+06,-9.349089599999999336e+03
2.534000000000000000e+05,2.534000000000000000e+06,-9.348616299999999683e+03
2.536000000000000000e+05,2.536000000000000000e+06,-9.336586600000000544e+03
2.538000000000000000e+05,2.538000000000000000e+06,-9.333463799999999537e+03
2.540000000000000000e+05,2.540000000000000000e+06,-9.338934600000000501e+03
2.542000000000000000e+05,2.542000000000000000e+06,-9.342394700000000739e+03
2.544000000000000000e+05,2.544000000000000000e+06,-9.334898999999999432e+03
2.546000000000000000e+05,2.546000000000000000e+06,-9.332779899999999543e+03
2.548000000000000000e+05,2.548000000000000000e+06,-9.339038800000000265e+03
2.550000000000000000e+05,2.550000000000000000e+06,-9.341582500000000437e+03
2.552000000000000000e+05,2.552000000000000000e+06,-9.336351199999999153e+03
2.554000000000000000e+05,2.554000000000000000e+06,-9.345983899999999267e+03
2.556000000000000000e+05,2.556000000000000000e+06,-9.344799600000000282e+03
2.558000000000000000e+05,2.558000000000000000e+06,-9.341513000000000829e+03
2.560000000000000000e+05,2.560000000000000000e+06,-9.348707899999999427e+03
2.562000000000000000e+05,2.562000000000000000e+06,-9.341603399999999965e+03
2.564000000000000000e+05,2.564000000000000000e+06,-9.341074500000000626e+03
2.566000000000000000e+05,2.566000000000000000e+06,-9.345769899999999325e+03
2.568000000000000000e+05,2.568000000000000000e+06,-9.336274900000000343e+03
2.570000000000000000e+05,2.570000000000000000e+06,-9.349716399999999339e+03
2.572000000000000000e+05,2.572000000000000000e+06,-9.339503399999999601e+03
2.574000000000000000e+05,2.574000000000000000e+06,-9.342394899999999325e+03
2.576000000000000000e+05,2.576000000000000000e+06,-9.332237699999999677e+03
2.578000000000000000e+05,2.578000000000000000e+06,-9.344057300000000396e+03
2.580000000000000000e+05,2.580000000000000000e+06,-9.344965299999999843e+03
2.582000000000000000e+05,2.582000000000000000e+06,-9.339490499999999884e+03
2.584000000000000000e+05,2.584000000000000000e+06,-9.345411599999999453e+03
2.586000000000000000e+05,2.586000000000000000e+06,-9.343835600000000341e+03
2.588000000000000000e+05,2.588000000000000000e+06,-9.328799899999999980e+03
2.590000000000000000e+05,2.590000000000000000e+06,-9.335896199999999226e+03
2.592000000000000000e+05,2.592000000000000000e+06,-9.345099500000000262e+03
2.594000000000000000e+05,2.594000000000000000e+06,-9.336137000000000626e+03
2.596000000000000000e+05,2.596000000000000000e+06,-9.342102100000000064e+03
2.598000000000000000e+05,2.598000000000000000e+06,-9.350209999999999127e+03
2.600000000000000000e+05,2.600000000000000000e+06,-9.344029300000000148e+03
2.602000000000000000e+05,2.602000000000000000e+06,-9.331814599999999700e+03
2.604000000000000000e+05,2.604000000000000000e+06,-9.344551900000000387e+03
2.606000000000000000e+05,2.606000000000000000e+06,-9.349731700000000274e+03
2.608000000000000000e+05,2.608000000000000000e+06,-9.352856599999999162e+03
2.610000000000000000e+05,2.610000000000000000e+06,-9.344118000000000393e+03
2.612000000000000000e+05,2.612000000000000000e+06,-9.343960399999999936e+03
2.614000000000000000e+05,2.614000000000000000e+06,-9.342940000000000509e+03
2.616000000000000000e+05,2.616000000000000000e+06,-9.334635800000000017e+03
2.618000000000000000e+05,2.618000000000000000e+06,-9.336798600000000079e+03
2.620000000000000000e+05,2.620000000000000000e+06,-9.344177999999999884e+03
2.622000000000000000e+05,2.622000000000000000e+06,-9.339118899999999485e+03
2.624000000000000000e+05,2.624000000000000000e+06,-9.338490799999999581e+03
2.626000000000000000e+05,2.626000000000000000e+06,-9.346413000000000466e+03
2.628000000000000000e+05,2.628000000000000000e+06,-9.350065000000000509e+03
2.630000000000000000e+05,2.630000000000000000e+06,-9.335352199999999357e+03
2.632000000000000000e+05,2.632000000000000000e+06,-9.331151799999999639e+03
2.634000000000000000e+05,2.634000000000000000e+06,-9.327473599999999351e+03
2.636000000000000000e+05,2.636000000000000000e+06,-9.338822500000000218e+03
2.638000000000000000e+05,2.638000000000000000e+06,-9.335583199999999124e+03
2.640000000000000000e+05,2.640000000000000000e+06,-9.332538399999999456e+03
2.642000000000000000e+05,2.642000000000000000e+06,-9.341376399999999194e+03
2.644000000000000000e+05,2.644000000000000000e+06,-9.337758299999999508e+03
2.646000000000000000e+05,2.646000000000000000e+06,-9.326437900000000809e+03
2.648000000000000000e+05,2.648000000000000000e+06,-9.347536299999999756e+03
2.650000000000000000e+05,2.650000000000000000e+06,-9.336040899999999965e+03
2.652000000000000000e+05,2.652000000000000000e+06,-9.340754999999999200e+03
2.654000000000000000e+05,2.654000000000000000e+06,-9.340118700000000899e+03
2.656000000000000000e+05,2.656000000000000000e+06,-9.339925699999999779e+03
2.658000000000000000e+05,2.658000000000000000e+06,-9.337086799999999130e+03
2.660000000000000000e+05,2.660000000000000000e+06,-9.344278099999999540e+03
2.662000000000000000e+05,2.662000000000000000e+06,-9.348070400000000518e+03
2.664000000000000000e+05,2.664000000000000000e+06,-9.329346400000000358e+03
2.666000000000000000e+05,2.666000000000000000e+06,-9.340352199999999357e+03
2.668000000000000000e+05,2.668000000000000000e+06,-9.347511899999999514e+03
2.670000000000000000e+05,2.670000000000000000e+06,-9.349690300000000207e+03
2.672000000000000000e+05,2.672000000000000000e+06,-9.332775900000000547e+03
2.674000000000000000e+05,2.674000000000000000e+06,-9.333963900000000649e+03
2.676000000000000000e+05,2.676000000000000000e+06,-9.343399699999999939e+03
2.678000000000000000e+05,2.678000000000000000e+06,-9.345443600000000515e+03
2.680000000000000000e+05,2.680000000000000000e+06,-9.346956700000000637e+03
2.682000000000000000e+05,2.682000000000000000e+06,-9.340612399999999980e+03
2.684000000000000000e+05,2.684000000000000000e+06,-9.343656999999999243e+03
2.686000000000000000e+05,2.686000000000000000e+06,-9.335769399999999223e+03
2.688000000000000000e+05,2.688000000000000000e+06,-9.343757299999999304e+03
2.690000000000000000e+05,2.690000000000000000e+06,-9.337345499999999447e+03
2.692000000000000000e+05,2.692000000000000000e+06,-9.334086499999999432e+03
2.694000000000000000e+05,2.694000000000000000e+06,-9.339274900000000343e+03
2.696000000000000000e+05,2.696000000000000000e+06,-9.344108299999999872e+03
2.698000000000000000e+05,2.698000000000000000e+06,-9.327209100000000035e+03
2.700000000000000000e+05,2.700000000000000000e+06,-9.339234599999999773e+03
2.702000000000000000e+05,2.702000000000000000e+06,-9.341415499999999156e+03
2.704000000000000000e+05,2.704000000000000000e+06,-9.335851599999999962e+03
2.706000000000000000e+05,2.706000000000000000e+06,-9.345947899999999208e+03
2.708000000000000000e+05,2.708000000000000000e+06,-9.348468300000000454e+03
2.710000000000000000e+05,2.710000000000000000e+06,-9.334050600000000486e+03
2.712000000000000000e+05,2.712000000000000000e+06,-9.339775799999999435e+03
2.714000000000000000e+05,2.714000000000000000e+06,-9.342601399999999558e+03
2.716000000000000000e+05,2.716000000000000000e+06,-9.333182899999999790e+03
2.718000000000000000e+05,2.718000000000000000e+06,-9.338460800000000745e+03
2.720000000000000000e+05,2.720000000000000000e+06,-9.338293700000000172e+03
2.722000000000000000e+05,2.722000000000000000e+06,-9.339033299999999144e+03
2.724000000000000000e+05,2.724000000000000000e+06,-9.340959399999999732e+03
2.726000000000000000e+05,2.726000000000000000e+06,-9.333284600000000864e+03
2.728000000000000000e+05,2.728000000000000000e+06,-9.328149400000000242e+03
2.730000000000000000e+05,2.730000000000000000e+06,-9.334194199999999910e+03
2.732000000000000000e+05,2.732000000000000000e+06,-9.337820400000000518e+03
2.734000000000000000e+05,2.734000000000000000e+06,-9.333012000000000626e+03
2.736000000000000000e+05,2.736000000000000000e+06,-9.330427999999999884e+03
2.738000000000000000e+05,2.738000000000000000e+06,-9.335575399999999718e+03
2.740000000000000000e+05,2.740000000000000000e+06,-9.331849799999999959e+03
2.742000000000000000e+05,2.742000000000000000e+06,-9.330466899999999441e+03
2.744000000000000000e+05,2.744000000000000000e+06,-9.343054200000000492e+03
2.746000000000000000e+05,2.746000000000000000e+06,-9.343806000000000495e+03
2.748000000000000000e+05,2.748000000000000000e+06,-9.333574800000000323e+03
2.750000000000000000e+05,2.750000000000000000e+06,-9.339887600000000020e+03
2.752000000000000000e+05,2.752000000000000000e+06,-9.346492899999999281e+03
2.754000000000000000e+05,2.754000000000000000e+06,-9.339210300000000643e+03
2.756000000000000000e+05,2.756000000000000000e+06,-9.333391400000000431e+03
2.758000000000000000e+05,2.758000000000000000e+06,-9.338571900000000824e+03
2.760000000000000000e+05,2.760000000000000000e+06,-9.340142099999999118e+03
2.762000000000000000e+05,2.762000000000000000e+06,-9.342762800000000425e+03
2.764000000000000000e+05,2.764000000000000000e+06,-9.326241700000000492e+03
2.766000000000000000e+05,2.766000000000000000e+06,-9.340770599999999831e+03
2.768000000000000000e+05,2.768000000000000000e+06,-9.338772899999999936e+03
2.770000000000000000e+05,2.770000000000000000e+06,-9.329227199999999357e+03
2.772000000000000000e+05,2.772000000000000000e+06,-9.333669299999999566e+03
2.774000000000000000e+05,2.774000000000000000e+06,-9.335621300000000701e+03
2.776000000000000000e+05,2.776000000000000000e+06,-9.336947799999999916e+03
2.778000000000000000e+05,2.778000000000000000e+06,-9.344579100000000835e+03
2.780000000000000000e+05,2.780000000000000000e+06,-9.337607900000000882e+03
2.782000000000000000e+05,2.782000000000000000e+06,-9.336933399999999892e+03
2.784000000000000000e+05,2.784000000000000000e+06,-9.339517599999999220e+03
2.786000000000000000e+05,2.786000000000000000e+06,-9.348959500000000844e+03
2.788000000000000000e+05,2.788000000000000000e+06,-9.333887199999999211e+03
2.790000000000000000e+05,2.790000000000000000e+06,-9.320109399999999368e+03
2.792000000000000000e+05,2.792000000000000000e+06,-9.339248900000000503e+03
2.794000000000000000e+05,2.794000000000000000e+06,-9.349350899999999456e+03
2.796000000000000000e+05,2.796000000000000000e+06,-9.336595100000000457e+03
2.798000000000000000e+05,2.798000000000000000e+06,-9.331468000000000757e+03
2.800000000000000000e+05,2.800000000000000000e+06,-9.334538200000000870e+03
2.802000000000000000e+05,2.802000000000000000e+06,-9.328398600000000442e+03
2.804000000000000000e+05,2.804000000000000000e+06,-9.340371300000000701e+03
2.806000000000000000e+05,2.806000000000000000e+06,-9.344558300000000600e+03
2.808000000000000000e+05,2.808000000000000000e+06,-9.339522300000000541e+03
2.810000000000000000e+05,2.810000000000000000e+06,-9.337780300000000352e+03
2.812000000000000000e+05,2.812000000000000000e+06,-9.339867599999999584e+03
2.814000000000000000e+05,2.814000000000000000e+06,-9.336559199999999691e+03
2.816000000000000000e+05,2.816000000000000000e+06,-9.344763600000000224e+03
2.818000000000000000e+05,2.818000000000000000e+06,-9.338717699999999240e+03
2.820000000000000000e+05,2.820000000000000000e+06,-9.337552299999999377e+03
2.822000000000000000e+05,2.822000000000000000e+06,-9.338782800000000861e+03
2.824000000000000000e+05,2.824000000000000000e+06,-9.343727699999999459e+03
2.826000000000000000e+05,2.826000000000000000e+06,-9.339465399999999136e+03
2.828000000000000000e+05,2.828000000000000000e+06,-9.337709399999999732e+03
2.830000000000000000e+05,2.830000000000000000e+06,-9.341891499999999724e+03
2.832000000000000000e+05,2.832000000000000000e+06,-9.342326999999999316e+03
2.834000000000000000e+05,2.834000000000000000e+06,-9.336498999999999796e+03
2.836000000000000000e+05,2.836000000000000000e+06,-9.346761800000000221e+03
2.838000000000000000e+05,2.838000000000000000e+06,-9.330990499999999884e+03
2.840000000000000000e+05,2.840000000000000000e+06,-9.336514800000000832e+03
2.842000000000000000e+05,2.842000000000000000e+06,-9.346046099999999569e+03
2.844000000000000000e+05,2.844000000000000000e+06,-9.336355999999999767e+03
2.846000000000000000e+05,2.846000000000000000e+06,-9.336486100000000079e+03
2.848000000000000000e+05,2.848000000000000000e+06,-9.333988400000000183e+03
2.850000000000000000e+05,2.850000000000000000e+06,-9.338022100000000137e+03
2.852000000000000000e+05,2.852000000000000000e+06,-9.333971900000000460e+03
2.854000000000000000e+05,2.854000000000000000e+06,-9.329528500000000349e+03
2.856000000000000000e+05,2.856000000000000000e+06,-9.335410099999999147e+03
2.858000000000000000e+05,2.858000000000000000e+06,-9.333944199999999910e+03
2.860000000000000000e+05,2.860000000000000000e+06,-9.330554200000000492e+03
2.862000000000000000e+05,2.862000000000000000e+06,-9.340435100000000602e+03
2.864000000000000000e+05,2.864000000000000000e+06,-9.339938000000000102e+03
